zip,state_name,state_code
8730,New Jersey,NJ
8731,New Jersey,NJ
8732,New Jersey,NJ
8733,New Jersey,NJ
8735,New Jersey,NJ
8736,New Jersey,NJ
8738,New Jersey,NJ
8740,New Jersey,NJ
8741,New Jersey,NJ
8742,New Jersey,NJ
8750,New Jersey,NJ
8751,New Jersey,NJ
8752,New Jersey,NJ
8753,New Jersey,NJ
8755,New Jersey,NJ
8757,New Jersey,NJ
8759,New Jersey,NJ
8804,New Jersey,NJ
8805,New Jersey,NJ
8807,New Jersey,NJ
8810,New Jersey,NJ
8812,New Jersey,NJ
8816,New Jersey,NJ
8817,New Jersey,NJ
8820,New Jersey,NJ
8823,New Jersey,NJ
8824,New Jersey,NJ
8828,New Jersey,NJ
8830,New Jersey,NJ
8831,New Jersey,NJ
8832,New Jersey,NJ
8835,New Jersey,NJ
8836,New Jersey,NJ
8837,New Jersey,NJ
8840,New Jersey,NJ
8844,New Jersey,NJ
8846,New Jersey,NJ
8848,New Jersey,NJ
8850,New Jersey,NJ
8852,New Jersey,NJ
8854,New Jersey,NJ
8857,New Jersey,NJ
8859,New Jersey,NJ
8861,New Jersey,NJ
8863,New Jersey,NJ
8865,New Jersey,NJ
8869,New Jersey,NJ
8872,New Jersey,NJ
8873,New Jersey,NJ
8876,New Jersey,NJ
8879,New Jersey,NJ
8880,New Jersey,NJ
8882,New Jersey,NJ
8884,New Jersey,NJ
8886,New Jersey,NJ
8901,New Jersey,NJ
8902,New Jersey,NJ
8904,New Jersey,NJ
10001,New York,NY
10002,New York,NY
10003,New York,NY
10004,New York,NY
10005,New York,NY
10006,New York,NY
10007,New York,NY
10009,New York,NY
10010,New York,NY
10011,New York,NY
10012,New York,NY
10013,New York,NY
10014,New York,NY
10016,New York,NY
10017,New York,NY
10018,New York,NY
10019,New York,NY
10021,New York,NY
10022,New York,NY
10023,New York,NY
10024,New York,NY
10025,New York,NY
10026,New York,NY
10027,New York,NY
10028,New York,NY
10029,New York,NY
10030,New York,NY
10031,New York,NY
10032,New York,NY
10033,New York,NY
10034,New York,NY
10035,New York,NY
10036,New York,NY
10037,New York,NY
10038,New York,NY
10039,New York,NY
10040,New York,NY
10044,New York,NY
10065,New York,NY
10069,New York,NY
10075,New York,NY
10128,New York,NY
10280,New York,NY
10282,New York,NY
10301,New York,NY
10302,New York,NY
10303,New York,NY
10304,New York,NY
10305,New York,NY
10306,New York,NY
10307,New York,NY
10308,New York,NY
10309,New York,NY
10310,New York,NY
10312,New York,NY
10314,New York,NY
10451,New York,NY
10452,New York,NY
10453,New York,NY
10454,New York,NY
10455,New York,NY
10456,New York,NY
10457,New York,NY
10458,New York,NY
10459,New York,NY
10460,New York,NY
10461,New York,NY
10462,New York,NY
10463,New York,NY
10464,New York,NY
10465,New York,NY
10466,New York,NY
10467,New York,NY
10468,New York,NY
10469,New York,NY
10470,New York,NY
10471,New York,NY
10472,New York,NY
10473,New York,NY
10474,New York,NY
10475,New York,NY
10501,New York,NY
10502,New York,NY
10504,New York,NY
10505,New York,NY
10506,New York,NY
10507,New York,NY
10510,New York,NY
10511,New York,NY
10514,New York,NY
10516,New York,NY
10517,New York,NY
10520,New York,NY
10522,New York,NY
10523,New York,NY
10524,New York,NY
10526,New York,NY
10527,New York,NY
10528,New York,NY
10530,New York,NY
10532,New York,NY
10533,New York,NY
10536,New York,NY
10537,New York,NY
10538,New York,NY
10541,New York,NY
10543,New York,NY
10546,New York,NY
10547,New York,NY
10548,New York,NY
10549,New York,NY
10550,New York,NY
10552,New York,NY
10553,New York,NY
10560,New York,NY
10562,New York,NY
10566,New York,NY
10567,New York,NY
10570,New York,NY
10573,New York,NY
10576,New York,NY
10577,New York,NY
10578,New York,NY
10579,New York,NY
10580,New York,NY
10583,New York,NY
10588,New York,NY
10589,New York,NY
10591,New York,NY
10594,New York,NY
10595,New York,NY
10596,New York,NY
10598,New York,NY
10601,New York,NY
10603,New York,NY
10604,New York,NY
10605,New York,NY
10606,New York,NY
10607,New York,NY
10701,New York,NY
10703,New York,NY
10704,New York,NY
10705,New York,NY
10706,New York,NY
10707,New York,NY
10708,New York,NY
10709,New York,NY
10710,New York,NY
10801,New York,NY
10803,New York,NY
10804,New York,NY
10901,New York,NY
10913,New York,NY
10920,New York,NY
10923,New York,NY
10927,New York,NY
10931,New York,NY
10952,New York,NY
10954,New York,NY
10956,New York,NY
10960,New York,NY
10962,New York,NY
10964,New York,NY
10965,New York,NY
10968,New York,NY
10970,New York,NY
10974,New York,NY
10976,New York,NY
10977,New York,NY
10980,New York,NY
10983,New York,NY
10984,New York,NY
10986,New York,NY
10989,New York,NY
10993,New York,NY
10994,New York,NY
11001,New York,NY
11003,New York,NY
11004,New York,NY
11005,New York,NY
11010,New York,NY
11020,New York,NY
11021,New York,NY
11023,New York,NY
11024,New York,NY
11030,New York,NY
11040,New York,NY
11050,New York,NY
11096,New York,NY
11101,New York,NY
11102,New York,NY
11103,New York,NY
11104,New York,NY
11105,New York,NY
11106,New York,NY
11109,New York,NY
11201,New York,NY
11203,New York,NY
11204,New York,NY
11205,New York,NY
11206,New York,NY
11207,New York,NY
11208,New York,NY
11209,New York,NY
11210,New York,NY
11211,New York,NY
11212,New York,NY
11213,New York,NY
11214,New York,NY
11215,New York,NY
11216,New York,NY
11217,New York,NY
11218,New York,NY
11219,New York,NY
11220,New York,NY
11221,New York,NY
11222,New York,NY
11223,New York,NY
11224,New York,NY
11225,New York,NY
11226,New York,NY
11228,New York,NY
11229,New York,NY
11230,New York,NY
11231,New York,NY
11232,New York,NY
11233,New York,NY
11234,New York,NY
11235,New York,NY
11236,New York,NY
11237,New York,NY
11238,New York,NY
11239,New York,NY
11249,New York,NY
11354,New York,NY
11355,New York,NY
11356,New York,NY
11357,New York,NY
11358,New York,NY
11360,New York,NY
11361,New York,NY
11362,New York,NY
11363,New York,NY
11364,New York,NY
11365,New York,NY
11366,New York,NY
11367,New York,NY
11368,New York,NY
11369,New York,NY
11370,New York,NY
11372,New York,NY
11373,New York,NY
11374,New York,NY
11375,New York,NY
11377,New York,NY
11378,New York,NY
11379,New York,NY
11385,New York,NY
11411,New York,NY
11412,New York,NY
11413,New York,NY
11414,New York,NY
11415,New York,NY
11416,New York,NY
11417,New York,NY
11418,New York,NY
11419,New York,NY
11420,New York,NY
11421,New York,NY
11422,New York,NY
11423,New York,NY
11426,New York,NY
11427,New York,NY
11428,New York,NY
11429,New York,NY
11432,New York,NY
11433,New York,NY
11434,New York,NY
11435,New York,NY
11436,New York,NY
11501,New York,NY
11507,New York,NY
11509,New York,NY
11510,New York,NY
11514,New York,NY
11516,New York,NY
11518,New York,NY
11520,New York,NY
11530,New York,NY
11542,New York,NY
11545,New York,NY
11548,New York,NY
11550,New York,NY
11552,New York,NY
11553,New York,NY
11554,New York,NY
11557,New York,NY
11558,New York,NY
11559,New York,NY
11560,New York,NY
11561,New York,NY
11563,New York,NY
11565,New York,NY
11566,New York,NY
11568,New York,NY
11569,New York,NY
11570,New York,NY
11572,New York,NY
11575,New York,NY
11576,New York,NY
11577,New York,NY
11579,New York,NY
11580,New York,NY
11581,New York,NY
11590,New York,NY
11596,New York,NY
11598,New York,NY
11691,New York,NY
11692,New York,NY
11693,New York,NY
11694,New York,NY
11701,New York,NY
11702,New York,NY
11703,New York,NY
11704,New York,NY
11705,New York,NY
11706,New York,NY
11710,New York,NY
11713,New York,NY
11714,New York,NY
11715,New York,NY
11716,New York,NY
11717,New York,NY
11718,New York,NY
11719,New York,NY
11720,New York,NY
11721,New York,NY
11722,New York,NY
11724,New York,NY
11725,New York,NY
11726,New York,NY
11727,New York,NY
11729,New York,NY
11730,New York,NY
11731,New York,NY
11732,New York,NY
11733,New York,NY
11735,New York,NY
11738,New York,NY
11739,New York,NY
11740,New York,NY
11741,New York,NY
11742,New York,NY
11743,New York,NY
11746,New York,NY
11747,New York,NY
11749,New York,NY
11751,New York,NY
11752,New York,NY
11753,New York,NY
11754,New York,NY
11755,New York,NY
11756,New York,NY
11757,New York,NY
11758,New York,NY
11762,New York,NY
11763,New York,NY
11764,New York,NY
11765,New York,NY
11766,New York,NY
11767,New York,NY
11768,New York,NY
11769,New York,NY
11771,New York,NY
11772,New York,NY
11776,New York,NY
11777,New York,NY
11779,New York,NY
11780,New York,NY
11782,New York,NY
11783,New York,NY
11784,New York,NY
11787,New York,NY
11788,New York,NY
11790,New York,NY
11791,New York,NY
11793,New York,NY
11795,New York,NY
11796,New York,NY
11797,New York,NY
11798,New York,NY
11801,New York,NY
11803,New York,NY
11804,New York,NY
11901,New York,NY
11930,New York,NY
11932,New York,NY
11933,New York,NY
11934,New York,NY
11935,New York,NY
11937,New York,NY
11939,New York,NY
11940,New York,NY
11941,New York,NY
11942,New York,NY
11944,New York,NY
11946,New York,NY
11948,New York,NY
11949,New York,NY
11950,New York,NY
11951,New York,NY
11952,New York,NY
11953,New York,NY
11954,New York,NY
11955,New York,NY
11957,New York,NY
11958,New York,NY
11960,New York,NY
11962,New York,NY
11963,New York,NY
11964,New York,NY
11965,New York,NY
11967,New York,NY
11968,New York,NY
11971,New York,NY
11976,New York,NY
11977,New York,NY
11978,New York,NY
11980,New York,NY
12008,New York,NY
12009,New York,NY
12018,New York,NY
12019,New York,NY
12033,New York,NY
12047,New York,NY
12054,New York,NY
12056,New York,NY
12061,New York,NY
12063,New York,NY
12065,New York,NY
12067,New York,NY
12077,New York,NY
12084,New York,NY
12085,New York,NY
12110,New York,NY
12118,New York,NY
12121,New York,NY
12123,New York,NY
12140,New York,NY
12144,New York,NY
12148,New York,NY
12150,New York,NY
12154,New York,NY
12158,New York,NY
12159,New York,NY
12180,New York,NY
12182,New York,NY
12183,New York,NY
12186,New York,NY
12188,New York,NY
12189,New York,NY
12196,New York,NY
12198,New York,NY
12202,New York,NY
12203,New York,NY
12204,New York,NY
12205,New York,NY
12206,New York,NY
12207,New York,NY
12208,New York,NY
12209,New York,NY
12210,New York,NY
12211,New York,NY
12222,New York,NY
12302,New York,NY
12303,New York,NY
12304,New York,NY
12305,New York,NY
12306,New York,NY
12307,New York,NY
12308,New York,NY
12309,New York,NY
12401,New York,NY
12411,New York,NY
12417,New York,NY
12419,New York,NY
12432,New York,NY
12440,New York,NY
12443,New York,NY
12449,New York,NY
12456,New York,NY
12466,New York,NY
12471,New York,NY
12472,New York,NY
12475,New York,NY
12477,New York,NY
12484,New York,NY
12486,New York,NY
12487,New York,NY
12498,New York,NY
12508,New York,NY
12512,New York,NY
12518,New York,NY
12520,New York,NY
12524,New York,NY
12525,New York,NY
12528,New York,NY
12533,New York,NY
12538,New York,NY
12542,New York,NY
12547,New York,NY
12548,New York,NY
12549,New York,NY
12550,New York,NY
12553,New York,NY
12561,New York,NY
12569,New York,NY
12572,New York,NY
12575,New York,NY
12577,New York,NY
12578,New York,NY
12580,New York,NY
12586,New York,NY
12589,New York,NY
12590,New York,NY
12601,New York,NY
12603,New York,NY
12801,New York,NY
12803,New York,NY
12804,New York,NY
12827,New York,NY
12828,New York,NY
12831,New York,NY
12839,New York,NY
12845,New York,NY
12901,New York,NY
12903,New York,NY
12918,New York,NY
12962,New York,NY
13021,New York,NY
13027,New York,NY
13029,New York,NY
13030,New York,NY
13031,New York,NY
13039,New York,NY
13041,New York,NY
13057,New York,NY
13060,New York,NY
13066,New York,NY
13068,New York,NY
13073,New York,NY
13078,New York,NY
13082,New York,NY
13084,New York,NY
13088,New York,NY
13090,New York,NY
13104,New York,NY
13108,New York,NY
13112,New York,NY
13116,New York,NY
13120,New York,NY
13132,New York,NY
13135,New York,NY
13152,New York,NY
13164,New York,NY
13202,New York,NY
13203,New York,NY
13204,New York,NY
13205,New York,NY
13206,New York,NY
13207,New York,NY
13208,New York,NY
13209,New York,NY
13210,New York,NY
13211,New York,NY
13212,New York,NY
13214,New York,NY
13215,New York,NY
13219,New York,NY
13224,New York,NY
13319,New York,NY
13323,New York,NY
13340,New York,NY
13354,New York,NY
13403,New York,NY
13413,New York,NY
13417,New York,NY
13424,New York,NY
13456,New York,NY
13492,New York,NY
13495,New York,NY
13501,New York,NY
13502,New York,NY
13601,New York,NY
13603,New York,NY
13612,New York,NY
13616,New York,NY
13634,New York,NY
13637,New York,NY
13748,New York,NY
13760,New York,NY
13790,New York,NY
13795,New York,NY
13827,New York,NY
13850,New York,NY
13901,New York,NY
13903,New York,NY
13904,New York,NY
13905,New York,NY
14004,New York,NY
14026,New York,NY
14031,New York,NY
14032,New York,NY
14043,New York,NY
14051,New York,NY
14052,New York,NY
14059,New York,NY
14068,New York,NY
14072,New York,NY
14075,New York,NY
14086,New York,NY
14092,New York,NY
14094,New York,NY
14120,New York,NY
14127,New York,NY
14131,New York,NY
14132,New York,NY
14150,New York,NY
14174,New York,NY
14201,New York,NY
14202,New York,NY
14203,New York,NY
14204,New York,NY
14206,New York,NY
14207,New York,NY
14208,New York,NY
14209,New York,NY
14210,New York,NY
14211,New York,NY
14212,New York,NY
14213,New York,NY
14214,New York,NY
14215,New York,NY
14216,New York,NY
14217,New York,NY
14218,New York,NY
14219,New York,NY
14220,New York,NY
14221,New York,NY
14222,New York,NY
14223,New York,NY
14224,New York,NY
14225,New York,NY
14226,New York,NY
14227,New York,NY
14228,New York,NY
14301,New York,NY
14303,New York,NY
14304,New York,NY
14305,New York,NY
14428,New York,NY
14445,New York,NY
14450,New York,NY
14467,New York,NY
14468,New York,NY
14472,New York,NY
14506,New York,NY
14514,New York,NY
14526,New York,NY
14534,New York,NY
14543,New York,NY
14546,New York,NY
14559,New York,NY
14564,New York,NY
14580,New York,NY
14586,New York,NY
14604,New York,NY
14605,New York,NY
14606,New York,NY
14607,New York,NY
14608,New York,NY
14609,New York,NY
14610,New York,NY
14611,New York,NY
14612,New York,NY
14613,New York,NY
14614,New York,NY
14615,New York,NY
14616,New York,NY
14617,New York,NY
14618,New York,NY
14619,New York,NY
14620,New York,NY
14621,New York,NY
14622,New York,NY
14623,New York,NY
14624,New York,NY
14625,New York,NY
14626,New York,NY
14850,New York,NY
14882,New York,NY
14883,New York,NY
15001,Pennsylvania,PA
15003,Pennsylvania,PA
15005,Pennsylvania,PA
15009,Pennsylvania,PA
15010,Pennsylvania,PA
15014,Pennsylvania,PA
15017,Pennsylvania,PA
15024,Pennsylvania,PA
15025,Pennsylvania,PA
15027,Pennsylvania,PA
15030,Pennsylvania,PA
15034,Pennsylvania,PA
15035,Pennsylvania,PA
15042,Pennsylvania,PA
15044,Pennsylvania,PA
15045,Pennsylvania,PA
15046,Pennsylvania,PA
15049,Pennsylvania,PA
15051,Pennsylvania,PA
15056,Pennsylvania,PA
15057,Pennsylvania,PA
15061,Pennsylvania,PA
15064,Pennsylvania,PA
15065,Pennsylvania,PA
15066,Pennsylvania,PA
15068,Pennsylvania,PA
15071,Pennsylvania,PA
15074,Pennsylvania,PA
15076,Pennsylvania,PA
15081,Pennsylvania,PA
15082,Pennsylvania,PA
15084,Pennsylvania,PA
15085,Pennsylvania,PA
15101,Pennsylvania,PA
15102,Pennsylvania,PA
15104,Pennsylvania,PA
15106,Pennsylvania,PA
15108,Pennsylvania,PA
15110,Pennsylvania,PA
15112,Pennsylvania,PA
15116,Pennsylvania,PA
15120,Pennsylvania,PA
15122,Pennsylvania,PA
15126,Pennsylvania,PA
15131,Pennsylvania,PA
15132,Pennsylvania,PA
15133,Pennsylvania,PA
15136,Pennsylvania,PA
15137,Pennsylvania,PA
15139,Pennsylvania,PA
15140,Pennsylvania,PA
15142,Pennsylvania,PA
15143,Pennsylvania,PA
15144,Pennsylvania,PA
15145,Pennsylvania,PA
15146,Pennsylvania,PA
15147,Pennsylvania,PA
15148,Pennsylvania,PA
15201,Pennsylvania,PA
15202,Pennsylvania,PA
15203,Pennsylvania,PA
15204,Pennsylvania,PA
15205,Pennsylvania,PA
15206,Pennsylvania,PA
15207,Pennsylvania,PA
15208,Pennsylvania,PA
15209,Pennsylvania,PA
15210,Pennsylvania,PA
15211,Pennsylvania,PA
15212,Pennsylvania,PA
15213,Pennsylvania,PA
15214,Pennsylvania,PA
15215,Pennsylvania,PA
15216,Pennsylvania,PA
15217,Pennsylvania,PA
15218,Pennsylvania,PA
15219,Pennsylvania,PA
15220,Pennsylvania,PA
15221,Pennsylvania,PA
15222,Pennsylvania,PA
15223,Pennsylvania,PA
15224,Pennsylvania,PA
15225,Pennsylvania,PA
15226,Pennsylvania,PA
15227,Pennsylvania,PA
15228,Pennsylvania,PA
15229,Pennsylvania,PA
15232,Pennsylvania,PA
15233,Pennsylvania,PA
15234,Pennsylvania,PA
15235,Pennsylvania,PA
15236,Pennsylvania,PA
15237,Pennsylvania,PA
15238,Pennsylvania,PA
15239,Pennsylvania,PA
15241,Pennsylvania,PA
15243,Pennsylvania,PA
15317,Pennsylvania,PA
15321,Pennsylvania,PA
15361,Pennsylvania,PA
15545,Pennsylvania,PA
15613,Pennsylvania,PA
15615,Pennsylvania,PA
15629,Pennsylvania,PA
15632,Pennsylvania,PA
15636,Pennsylvania,PA
15641,Pennsylvania,PA
15642,Pennsylvania,PA
15644,Pennsylvania,PA
15656,Pennsylvania,PA
15665,Pennsylvania,PA
15668,Pennsylvania,PA
15673,Pennsylvania,PA
15690,Pennsylvania,PA
15692,Pennsylvania,PA
15801,Pennsylvania,PA
15840,Pennsylvania,PA
15851,Pennsylvania,PA
15901,Pennsylvania,PA
15902,Pennsylvania,PA
15904,Pennsylvania,PA
15905,Pennsylvania,PA
15906,Pennsylvania,PA
15909,Pennsylvania,PA
15928,Pennsylvania,PA
15935,Pennsylvania,PA
15942,Pennsylvania,PA
15946,Pennsylvania,PA
15963,Pennsylvania,PA
16001,Pennsylvania,PA
16002,Pennsylvania,PA
16045,Pennsylvania,PA
16053,Pennsylvania,PA
16121,Pennsylvania,PA
16143,Pennsylvania,PA
16146,Pennsylvania,PA
16148,Pennsylvania,PA
16150,Pennsylvania,PA
16159,Pennsylvania,PA
16161,Pennsylvania,PA
16229,Pennsylvania,PA
16415,Pennsylvania,PA
16421,Pennsylvania,PA
16501,Pennsylvania,PA
16502,Pennsylvania,PA
16503,Pennsylvania,PA
16504,Pennsylvania,PA
16505,Pennsylvania,PA
16506,Pennsylvania,PA
16507,Pennsylvania,PA
16508,Pennsylvania,PA
16509,Pennsylvania,PA
16510,Pennsylvania,PA
16511,Pennsylvania,PA
16601,Pennsylvania,PA
16602,Pennsylvania,PA
16635,Pennsylvania,PA
16636,Pennsylvania,PA
16637,Pennsylvania,PA
16648,Pennsylvania,PA
16665,Pennsylvania,PA
16669,Pennsylvania,PA
16673,Pennsylvania,PA
16801,Pennsylvania,PA
16803,Pennsylvania,PA
16823,Pennsylvania,PA
16865,Pennsylvania,PA
16868,Pennsylvania,PA
16870,Pennsylvania,PA
17003,Pennsylvania,PA
17011,Pennsylvania,PA
17019,Pennsylvania,PA
17022,Pennsylvania,PA
17025,Pennsylvania,PA
17028,Pennsylvania,PA
17033,Pennsylvania,PA
17034,Pennsylvania,PA
17036,Pennsylvania,PA
17038,Pennsylvania,PA
17042,Pennsylvania,PA
17043,Pennsylvania,PA
17046,Pennsylvania,PA
17050,Pennsylvania,PA
17053,Pennsylvania,PA
17055,Pennsylvania,PA
17057,Pennsylvania,PA
17067,Pennsylvania,PA
17070,Pennsylvania,PA
17078,Pennsylvania,PA
17093,Pennsylvania,PA
17101,Pennsylvania,PA
17102,Pennsylvania,PA
17103,Pennsylvania,PA
17104,Pennsylvania,PA
17109,Pennsylvania,PA
17110,Pennsylvania,PA
17111,Pennsylvania,PA
17112,Pennsylvania,PA
17113,Pennsylvania,PA
17225,Pennsylvania,PA
17263,Pennsylvania,PA
17268,Pennsylvania,PA
17319,Pennsylvania,PA
17325,Pennsylvania,PA
17339,Pennsylvania,PA
17340,Pennsylvania,PA
17345,Pennsylvania,PA
17347,Pennsylvania,PA
17360,Pennsylvania,PA
17370,Pennsylvania,PA
17401,Pennsylvania,PA
17402,Pennsylvania,PA
17403,Pennsylvania,PA
17404,Pennsylvania,PA
17406,Pennsylvania,PA
17407,Pennsylvania,PA
17408,Pennsylvania,PA
17501,Pennsylvania,PA
17502,Pennsylvania,PA
17505,Pennsylvania,PA
17508,Pennsylvania,PA
17512,Pennsylvania,PA
17516,Pennsylvania,PA
17520,Pennsylvania,PA
17522,Pennsylvania,PA
17529,Pennsylvania,PA
17538,Pennsylvania,PA
17540,Pennsylvania,PA
17543,Pennsylvania,PA
17545,Pennsylvania,PA
17551,Pennsylvania,PA
17552,Pennsylvania,PA
17554,Pennsylvania,PA
17557,Pennsylvania,PA
17560,Pennsylvania,PA
17562,Pennsylvania,PA
17572,Pennsylvania,PA
17579,Pennsylvania,PA
17582,Pennsylvania,PA
17584,Pennsylvania,PA
17601,Pennsylvania,PA
17602,Pennsylvania,PA
17603,Pennsylvania,PA
17701,Pennsylvania,PA
17702,Pennsylvania,PA
17728,Pennsylvania,PA
17744,Pennsylvania,PA
17754,Pennsylvania,PA
17756,Pennsylvania,PA
17801,Pennsylvania,PA
17815,Pennsylvania,PA
17837,Pennsylvania,PA
17847,Pennsylvania,PA
17850,Pennsylvania,PA
17857,Pennsylvania,PA
17859,Pennsylvania,PA
17870,Pennsylvania,PA
17876,Pennsylvania,PA
17889,Pennsylvania,PA
17901,Pennsylvania,PA
17923,Pennsylvania,PA
17951,Pennsylvania,PA
17954,Pennsylvania,PA
17965,Pennsylvania,PA
17970,Pennsylvania,PA
18011,Pennsylvania,PA
18013,Pennsylvania,PA
18014,Pennsylvania,PA
18015,Pennsylvania,PA
18017,Pennsylvania,PA
18018,Pennsylvania,PA
18020,Pennsylvania,PA
18031,Pennsylvania,PA
18032,Pennsylvania,PA
18034,Pennsylvania,PA
18036,Pennsylvania,PA
18037,Pennsylvania,PA
18038,Pennsylvania,PA
18040,Pennsylvania,PA
18042,Pennsylvania,PA
18045,Pennsylvania,PA
18049,Pennsylvania,PA
18051,Pennsylvania,PA
18052,Pennsylvania,PA
18053,Pennsylvania,PA
18055,Pennsylvania,PA
18059,Pennsylvania,PA
18062,Pennsylvania,PA
18064,Pennsylvania,PA
18066,Pennsylvania,PA
18067,Pennsylvania,PA
18069,Pennsylvania,PA
18072,Pennsylvania,PA
18074,Pennsylvania,PA
18077,Pennsylvania,PA
18078,Pennsylvania,PA
18079,Pennsylvania,PA
18080,Pennsylvania,PA
18083,Pennsylvania,PA
18085,Pennsylvania,PA
18086,Pennsylvania,PA
18087,Pennsylvania,PA
18088,Pennsylvania,PA
18091,Pennsylvania,PA
18092,Pennsylvania,PA
18101,Pennsylvania,PA
18102,Pennsylvania,PA
18103,Pennsylvania,PA
18104,Pennsylvania,PA
18106,Pennsylvania,PA
18109,Pennsylvania,PA
18343,Pennsylvania,PA
18353,Pennsylvania,PA
18360,Pennsylvania,PA
18403,Pennsylvania,PA
18411,Pennsylvania,PA
18433,Pennsylvania,PA
18434,Pennsylvania,PA
18436,Pennsylvania,PA
18444,Pennsylvania,PA
18447,Pennsylvania,PA
18452,Pennsylvania,PA
18503,Pennsylvania,PA
18504,Pennsylvania,PA
18505,Pennsylvania,PA
18507,Pennsylvania,PA
18508,Pennsylvania,PA
18509,Pennsylvania,PA
18510,Pennsylvania,PA
18512,Pennsylvania,PA
18517,Pennsylvania,PA
18518,Pennsylvania,PA
18519,Pennsylvania,PA
18603,Pennsylvania,PA
18612,Pennsylvania,PA
18621,Pennsylvania,PA
18631,Pennsylvania,PA
18634,Pennsylvania,PA
18635,Pennsylvania,PA
18640,Pennsylvania,PA
18641,Pennsylvania,PA
18642,Pennsylvania,PA
18643,Pennsylvania,PA
18644,Pennsylvania,PA
18651,Pennsylvania,PA
18660,Pennsylvania,PA
18701,Pennsylvania,PA
18702,Pennsylvania,PA
18704,Pennsylvania,PA
18705,Pennsylvania,PA
18706,Pennsylvania,PA
18707,Pennsylvania,PA
18708,Pennsylvania,PA
18709,Pennsylvania,PA
18901,Pennsylvania,PA
18902,Pennsylvania,PA
18914,Pennsylvania,PA
18915,Pennsylvania,PA
18925,Pennsylvania,PA
18927,Pennsylvania,PA
18929,Pennsylvania,PA
18932,Pennsylvania,PA
18936,Pennsylvania,PA
18938,Pennsylvania,PA
18940,Pennsylvania,PA
18951,Pennsylvania,PA
18954,Pennsylvania,PA
18964,Pennsylvania,PA
18966,Pennsylvania,PA
18969,Pennsylvania,PA
18974,Pennsylvania,PA
18976,Pennsylvania,PA
18977,Pennsylvania,PA
19001,Pennsylvania,PA
19002,Pennsylvania,PA
19003,Pennsylvania,PA
19004,Pennsylvania,PA
19006,Pennsylvania,PA
19007,Pennsylvania,PA
19008,Pennsylvania,PA
19009,Pennsylvania,PA
19010,Pennsylvania,PA
19012,Pennsylvania,PA
19013,Pennsylvania,PA
19014,Pennsylvania,PA
19015,Pennsylvania,PA
19018,Pennsylvania,PA
19020,Pennsylvania,PA
19021,Pennsylvania,PA
19022,Pennsylvania,PA
19023,Pennsylvania,PA
19025,Pennsylvania,PA
19026,Pennsylvania,PA
19027,Pennsylvania,PA
19029,Pennsylvania,PA
19030,Pennsylvania,PA
19031,Pennsylvania,PA
19032,Pennsylvania,PA
19033,Pennsylvania,PA
19034,Pennsylvania,PA
19035,Pennsylvania,PA
19036,Pennsylvania,PA
19038,Pennsylvania,PA
19040,Pennsylvania,PA
19041,Pennsylvania,PA
19043,Pennsylvania,PA
19044,Pennsylvania,PA
19046,Pennsylvania,PA
19047,Pennsylvania,PA
19050,Pennsylvania,PA
19053,Pennsylvania,PA
19054,Pennsylvania,PA
19055,Pennsylvania,PA
19056,Pennsylvania,PA
19057,Pennsylvania,PA
19060,Pennsylvania,PA
19061,Pennsylvania,PA
19063,Pennsylvania,PA
19064,Pennsylvania,PA
19066,Pennsylvania,PA
19067,Pennsylvania,PA
19070,Pennsylvania,PA
